latitude,longitude,speed,datetime,trackingId,company,line
14.69471333,-17.46381167,1.583800316,2018-05-31T08:48:34.374Z,a4235ede-15ba-4d26-924f-621218a99826,aftu,71
14.69488667,-17.464015,0,2018-05-31T08:49:02.513Z,a4235ede-15ba-4d26-924f-621218a99826,aftu,71
14.69577333,-17.46512333,1.662038088,2018-05-31T08:50:28.404Z,a4235ede-15ba-4d26-924f-621218a99826,aftu,71
14.69653667,-17.46591167,3.815121174,2018-05-31T08:51:00.812Z,a4235ede-15ba-4d26-924f-621218a99826,aftu,71
14.69727667,-17.46534333,3.357532978,2018-05-31T08:52:00.898Z,a4235ede-15ba-4d26-924f-621218a99826,aftu,71
14.69973,-17.463785,7.986944675,2018-05-31T08:53:00.551Z,a4235ede-15ba-4d26-924f-621218a99826,aftu,71
14.70263667,-17.46178167,7.955031872,2018-05-31T08:54:00.374Z,a4235ede-15ba-4d26-924f-621218a99826,aftu,71
14.70403333,-17.46034167,6.635283947,2018-05-31T08:55:00.582Z,a4235ede-15ba-4d26-924f-621218a99826,aftu,71
14.705425,-17.45902333,5.90849638,2018-05-31T08:56:00.498Z,a4235ede-15ba-4d26-924f-621218a99826,aftu,71
14.706055,-17.45805,0,2018-05-31T08:57:00.527Z,a4235ede-15ba-4d26-924f-621218a99826,aftu,71
14.70658667,-17.45737167,3.291648626,2018-05-31T08:58:01.653Z,a4235ede-15ba-4d26-924f-621218a99826,aftu,71
14.70739833,-17.45593167,0,2018-05-31T08:59:34.577Z,a4235ede-15ba-4d26-924f-621218a99826,aftu,71
14.70779333,-17.45502833,2.321397305,2018-05-31T09:00:01.547Z,a4235ede-15ba-4d26-924f-621218a99826,aftu,71
14.70811,-17.45398167,4.305651188,2018-05-31T09:01:09.626Z,a4235ede-15ba-4d26-924f-621218a99826,aftu,71
14.70794667,-17.45304,3.187160015,2018-05-31T09:02:00.896Z,a4235ede-15ba-4d26-924f-621218a99826,aftu,71
14.70854333,-17.452665,3.989097118,2018-05-31T09:03:00.223Z,a4235ede-15ba-4d26-924f-621218a99826,aftu,71
14.70900167,-17.45155333,0,2018-05-31T09:04:02.462Z,a4235ede-15ba-4d26-924f-621218a99826,aftu,71
14.70944667,-17.449725,2.929798841,2018-05-31T09:05:00.839Z,a4235ede-15ba-4d26-924f-621218a99826,aftu,71
14.70976333,-17.44757833,4.78228426,2018-05-31T09:06:02.550Z,a4235ede-15ba-4d26-924f-621218a99826,aftu,71
14.71024833,-17.44644833,2.836119413,2018-05-31T09:07:00.572Z,a4235ede-15ba-4d26-924f-621218a99826,aftu,71
14.71402333,-17.44618833,7.574652195,2018-05-31T09:08:00.944Z,a4235ede-15ba-4d26-924f-621218a99826,aftu,71
14.71534833,-17.44612333,2.751704931,2018-05-31T09:09:01.840Z,a4235ede-15ba-4d26-924f-621218a99826,aftu,71
14.71626333,-17.44601,0,2018-05-31T09:10:04.173Z,a4235ede-15ba-4d26-924f-621218a99826,aftu,71
14.71677333,-17.44605,3.132084608,2018-05-31T09:11:00.631Z,a4235ede-15ba-4d26-924f-621218a99826,aftu,71
14.71856,-17.44610333,7.712597847,2018-05-31T09:12:00.550Z,a4235ede-15ba-4d26-924f-621218a99826,aftu,71
14.721225,-17.44762333,4.069908619,2018-05-31T09:13:00.506Z,a4235ede-15ba-4d26-924f-621218a99826,aftu,71
14.72306833,-17.446325,3.53408289,2018-05-31T09:14:06.138Z,a4235ede-15ba-4d26-924f-621218a99826,aftu,71
14.72488333,-17.44515167,0,2018-05-31T09:15:02.464Z,a4235ede-15ba-4d26-924f-621218a99826,aftu,71
14.72664167,-17.44377333,6.078354836,2018-05-31T09:16:01.534Z,a4235ede-15ba-4d26-924f-621218a99826,aftu,71
14.72660167,-17.44330333,0,2018-05-31T09:17:08.937Z,a4235ede-15ba-4d26-924f-621218a99826,aftu,71
14.725945,-17.44132833,2.061462402,2018-05-31T09:18:00.861Z,a4235ede-15ba-4d26-924f-621218a99826,aftu,71
14.72542333,-17.4396,3.955640316,2018-05-31T09:19:01.604Z,a4235ede-15ba-4d26-924f-621218a99826,aftu,71
